Name,Term,ES,NES,NOM p-val,FDR q-val,FWER p-val,Tag %,Gene %,Lead_genes
prerank,Reactome_2022__Ubiquitin-dependent Degradation Of Cyclin D R-HSA-75815,-0.3826599302274031,-1.4683612208276493,0.026717557251908396,0.22393880893196796,1.0,23/49,23.47%,PSMB10;CDK4;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Synthesis Of DNA R-HSA-69239,-0.33229604034300375,-1.46813306060254,0.005940594059405941,0.22232304348806112,1.0,42/115,23.47%,CDT1;PSMB10;PSMB8;PSME1;UBE2S;POLD4;UBB;PSMB9;PSMF1;PSME3;ANAPC11;MCM7;PSME2;ANAPC2;PSMD2;POLA2;POLD2;UBE2C;POLD1;PSMB7;FZR1;ANAPC15;GINS2;FEN1;PSMB6;MCM5;PSMD13;UBC;POLE3;RPA3;PSMC3;PSMB3;PSMB1;PSMD8;RFC2;PSMD9;PCNA;ORC6;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__EPHB-mediated Forward Signaling R-HSA-3928662,0.42756435196769105,1.4666535134651675,0.04590818363273453,0.23584268876109463,1.0,17/32,20.43%,ITSN1;SRC;ACTR2;ARPC5;CDC42;TIAM1;LYN;WASL;ACTR3;ROCK1;ARPC3;ROCK2;RHOA;PTK2;YES1;ARHGEF28;KALRN
prerank,Reactome_2022__Metabolism Of Nucleotides R-HSA-15869,-0.35957390569082504,-1.4664522617330724,0.01195219123505976,0.22284684430199092,1.0,22/78,13.29%,AK4;NME2;DTYMK;TK1;IMPDH2;COASY;APRT;UCKL1;ATIC;ITPA;TYMS;NME3;TXN2;NME4;AMPD2;UCK1;NT5C;DGUOK;GMPR;GMPR2;ENTPD3;SCO2
prerank,Reactome_2022__Autodegradation Of E3 Ubiquitin Ligase COP1 R-HSA-349425,-0.3880610023544327,-1.4620311954090321,0.03536345776031434,0.22764676856275337,1.0,23/48,23.47%,TP53;PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Muscle Contraction R-HSA-397014,0.34597136383248533,1.459591731790692,0.023255813953488372,0.2446043987803175,1.0,16/92,5.41%,KCNK3;DYSF;KCND3;GUCY1A2;ASPH;ATP2B4;NANOS1;PXDN;KCNK6;ITPR3;KCNH2;AHCYL1;HIPK1;DMD;PKN2;PRKCA
prerank,Reactome_2022__CDC42 GTPase Cycle R-HSA-9013148,0.3223301785149622,1.4581773261657944,0.01727447216890595,0.24495707313316722,1.0,34/131,14.96%,ITSN1;ARHGEF4;OPHN1;ARHGAP45;ARFGAP3;DEF6;DOCK7;DOCK9;IQGAP2;LBR;SPATA13;SH3PXD2A;PKN2;FNBP1L;CDC42;VAV3;TIAM1;CDC42EP5;SNAP23;CDC42EP3;ARHGEF25;WIPF1;DIAPH3;ARHGEF7;TMPO;FMNL2;WASL;FNBP1;FMNL3;ARHGEF6;GNA13;ARHGAP42;MCF2L;VANGL1
prerank,Reactome_2022__Transport Of Small Molecules R-HSA-382551,0.27685611214449407,1.4573244838068022,0.0,0.24419921971433914,1.0,105/464,15.02%,CLCA2;AQP3;SLC44A4;SLC39A4;SLC45A3;SLC16A3;ABCG1;ASPH;ATP2B4;PSME4;FURIN;ABCC4;ABCA12;ANKH;ATP11A;ABCA1;NIPAL2;CES3;ADCY1;AZGP1;ABCD1;SLC30A3;EIF2S2;LRRC8B;SLC8B1;CYB5R4;SLC9A7;CLTC;SLC30A7;ERLIN2;SLC25A18;SCARB1;SLC12A2;MMGT1;APOD;OSTM1;SLC5A3;SLC35D1;ATP8A1;EIF2S3;SOAT1;SLC6A11;PRKCA;ATP8B1;NIPA1;LRRC8D;ERLEC1;ABCD3;GNG4;SLC35A1;SLC31A1;SLC44A5;LIPG;PSMD14;SLC38A3;SLCO3A1;ATP6V0A4;ABCC3;SLC22A15;ATP11C;PSMD6;SLC35A3;MBTPS2;YME1L1;SLC41A1;ANO8;ADCY5;PRKAR2B;NCEH1;ATP6V1E1;CLCN5;MICU2;GNG12;ANO1;ABCC2;TTYH3;SLC30A5;SLC12A3;IREB2;PSMC2;ANO5;FLVCR1;ABCB7;ATP1B1;LETM1;CAND1;BPNT1;LPL;PSMD5;SLC41A2;WNK1;SLC7A11;TRPV6;ANO6;TUSC3;AHCYL2;ATP2A2;SLC22A17;SLC17A5;SLC9A4;SLC30A6;SGK1;SLC7A8;TRPV4;SLC4A8
prerank,Reactome_2022__DNA Replication R-HSA-69306,-0.3205523859239798,-1.4555577807651272,0.007920792079207921,0.23542670930056578,1.0,48/138,23.47%,H2AX;CDT1;PSMB10;PSMB8;PSME1;H2BC12;UBE2S;POLD4;UBB;PSMB9;PSMF1;PSME3;ANAPC11;H2AJ;MCM7;PSME2;ANAPC2;PSMD2;POLA2;POLD2;UBE2C;POLD1;PSMB7;FZR1;ANAPC15;GINS2;FEN1;PSMB6;MCM5;PSMD13;UBC;POLE3;RPA3;H2AC6;PSMC3;PSMB3;H2BC21;PSMB1;PSMD8;RFC2;PSMD9;PCNA;H2BC11;ORC6;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Degradation Of DVL R-HSA-4641258,-0.37735170469936047,-1.4550664341942836,0.03333333333333333,0.2341371607618868,1.0,24/51,23.47%,PSMB10;PSMB8;PSME1;DVL3;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;DVL2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R) R-HSA-2404192,0.4290827528835353,1.4547921736163243,0.03992015968063872,0.24426934330035166,1.0,9/31,14.33%,IGF2;FGFR3;IRS2;NRAS;SOS1;PTPN11;PIK3C3;FGFR2;FGFR4
prerank,Reactome_2022__IGF1R Signaling Cascade R-HSA-2428924,0.4290827528835353,1.4547921736163243,0.03992015968063872,0.24426934330035166,1.0,9/31,14.33%,IGF2;FGFR3;IRS2;NRAS;SOS1;PTPN11;PIK3C3;FGFR2;FGFR4
prerank,Reactome_2022__FCGR3A-mediated IL10 Synthesis R-HSA-9664323,0.4503036934317087,1.4547347820430276,0.05179282868525897,0.2424950734849452,1.0,9/27,10.12%,SRC;ADCY1;ITPR3;PRKX;AHCYL1;PRKCA;ADCY5;PRKAR2B;LYN
prerank,Reactome_2022__Gastrulation R-HSA-9758941,0.5575605877974151,1.4537216870674647,0.07212475633528265,0.2423387544666053,1.0,5/12,11.76%,TRIM33;CTNNB1;SMAD2;SOX2;SMAD4
prerank,Reactome_2022__RNA Polymerase I Promoter Escape R-HSA-73772,-0.38900660361007766,-1.4528709834086684,0.024096385542168676,0.23544259504343354,1.0,16/47,24.69%,H2AX;H2BC12;POLR2L;TAF1C;POLR2H;POLR1E;H2AJ;ERCC2;POLR1H;POLR2E;H2AC6;H2BC21;POLR1G;H2BC11;GTF2H4;TBP
prerank,Reactome_2022__Heme Signaling R-HSA-9707616,0.4201747118712125,1.4519810613086108,0.05150214592274678,0.24293850752736804,1.0,16/37,23.35%,SMARCD3;NPAS2;PPARA;CLOCK;NRIP1;NCOA1;EP300;XPO1;NFE2L2;BRIP1;TBL1X;NCOR1;NCOA2;BMAL1;CREBBP;HELZ2
prerank,Reactome_2022__Formation Of Apoptosome R-HSA-111458,0.5687908886789217,1.4483101749006333,0.08118811881188119,0.24636390700081012,1.0,4/11,19.23%,APAF1;XIAP;CYCS;MAPK1
prerank,Reactome_2022__DNA Damage Recognition In GG-NER R-HSA-5696394,-0.4098525266844194,-1.4467178354905725,0.05976095617529881,0.24298097082628742,1.0,15/37,20.97%,DDB2;RUVBL1;UBB;GPS1;ACTL6A;DDB1;MCRS1;INO80B;COPS7A;UBC;COPS6;RAD23A;XPC;NFRKB;TFPT
prerank,Reactome_2022__Endogenous Sterols R-HSA-211976,0.5450828839046977,1.4456969559918622,0.08280254777070063,0.24832361028185373,1.0,9/13,24.70%,MIA3;AHRR;CYP1B1;AHR;NCOA1;CYP51A1;NCOA2;FDX1;ARNT2
prerank,MSigDB_Hallmark_2020__Hedgehog Signaling,0.44287341567094257,1.4455516811043714,0.05241090146750524,0.08905723568105246,0.429,8/26,9.65%,OPHN1;VEGFA;AMOT;PTCH1;CRMP1;ETS2;NF1;TLE1
prerank,Reactome_2022__Translesion Synthesis By Y Family DNA Polymerases Bypasses Lesions On DNA Template R-HSA-110313,-0.40627069856739295,-1.4455497484452227,0.048828125,0.24282529872472572,1.0,15/37,25.21%,POLD4;UBB;NPLOC4;POLD2;POLD1;UBC;POLE3;RPA3;MAD2L2;VCP;RFC2;PCNA;ISG15;RFC5;POLE
prerank,Reactome_2022__Cyclin A/B1/B2 Associated Events During G2/M Transition R-HSA-69273,-0.4543050081896901,-1.4451547352563332,0.06326530612244897,0.2414245458760122,1.0,10/24,18.54%,CDC25B;CDC25C;LCMT1;PKMYT1;CCNB2;PLK1;PPP2R3B;PPP2R1A;FOXM1;PPME1
prerank,Reactome_2022__Keratinization R-HSA-6805567,-0.3997211107975428,-1.4451066016497076,0.055776892430278883,0.23953138028027396,1.0,13/37,16.93%,PKP1;PKP3;CDSN;KRT8;PI3;JUP;KLK12;PKP2;KRT18;DSG2;ST14;KRT15;CASP14
prerank,Reactome_2022__Paracetamol ADME R-HSA-9753281,0.470557877655454,1.4449323033923454,0.07459677419354839,0.2474460958722963,1.0,8/21,10.17%,ABCC4;SULT1A1;GGT1;GGT6;SLC38A3;ABCC3;ABCC2;GGT5
prerank,Reactome_2022__Fcgamma Receptor (FCGR) Dependent Phagocytosis R-HSA-2029480,0.36118400748069385,1.443481671390847,0.02,0.24803685742081436,1.0,26/72,19.23%,MYO10;SRC;ELMO1;MYO5A;PLA2G6;ITPR3;ACTR2;ARPC5;AHCYL1;CDC42;VAV3;PLPP5;WIPF1;LYN;WASF3;WASL;ACTR3;NCKAP1;ABI1;ARPC3;PRKCD;NF2;PTK2;YES1;PLCG2;MAPK1
prerank,Reactome_2022__Defective B3GALTL Causes PpS R-HSA-5083635,0.5253591509646809,1.4394972126678869,0.06883365200764818,0.2521964664117646,1.0,5/14,11.79%,SPON2;ADAMTS7;THSD7B;ADAMTS17;B3GLCT
prerank,Reactome_2022__O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214,0.516528528632752,1.4394851103453516,0.06432748538011696,0.250384133341108,1.0,5/15,11.79%,SPON2;ADAMTS7;THSD7B;ADAMTS17;B3GLCT
prerank,Reactome_2022__Packaging Of Telomere Ends R-HSA-171306,-0.4638074376720258,-1.4389250248725438,0.06560636182902585,0.24735245418626892,1.0,13/22,31.91%,H2AX;H2BC12;TINF2;H2AJ;ACD;H2AC6;H2BC21;TERF2;H2BC11;H2BC5;TERF2IP;H2AC7;H2BC15
prerank,Reactome_2022__N-glycan Antennae Elongation In medial/trans-Golgi R-HSA-975576,0.4788135210818698,1.438646121028075,0.08823529411764706,0.2499163588962958,1.0,7/20,14.42%,MGAT4A;FUT3;MGAT5;FUCA1;B4GALT5;B4GALT4;MAN2A1
prerank,Reactome_2022__Removal Of Flap Intermediate From C-strand R-HSA-174437,-0.49566950558750816,-1.4382530544075476,0.078125,0.2464862121923281,1.0,9/17,21.24%,POLD4;TINF2;POLD2;ACD;POLD1;FEN1;RPA3;TERF2;PCNA
prerank,Reactome_2022__B-WICH Complex Positively Regulates rRNA Expression R-HSA-5250924,-0.3855057331821171,-1.4377685884305014,0.018329938900203666,0.24536342909124922,1.0,16/47,21.31%,H2AX;DDX56;H2BC12;POLR2L;TAF1C;POLR2H;POLR1E;H2AJ;MYBBP1A;KAT2A;POLR1H;POLR2E;H2AC6;H2BC21;POLR1G;H2BC11
prerank,Reactome_2022__Activated PKN1 Stimulates Transcription Of Androgen Receptor Regulated KLK2 And KLK3 R-HSA-5625886,-0.4608717056667629,-1.4375417370329007,0.07916666666666666,0.2437592778641833,1.0,7/22,21.31%,H2AX;AREG;H2BC12;H2AJ;H2AC6;H2BC21;H2BC11
prerank,Reactome_2022__p53-Dependent G1 DNA Damage Response R-HSA-69563,-0.36563998581484886,-1.435039081997485,0.030303030303030304,0.2456453057592383,1.0,26/61,24.15%,CDKN2A;TP53;PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;ZNF385A;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1;CDKN1B
prerank,Reactome_2022__Activation Of RAC1 R-HSA-428540,0.5825567438656463,1.4343823616752458,0.09183673469387756,0.25499821862896593,1.0,7/10,25.77%,PKN2;SOS1;SLIT2;ARHGEF7;SOS2;ROBO1;NCK2
prerank,Reactome_2022__RHOV GTPase Cycle R-HSA-9013424,0.4071801852105984,1.4321756800037397,0.05485232067510549,0.25655429404827534,1.0,20/36,26.29%,CLTC;SPTBN1;PKN2;CDC42;ARHGAP12;PEAK1;TPM4;USP9X;ARHGEF7;WASL;VANGL1;EPHA2;SH3RF1;CEP97;GIT2;DST;TXNL1;IQGAP1;NCK2;PIK3R1
prerank,MSigDB_Hallmark_2020__E2F Targets,-0.299743094655404,-1.4305347785037104,0.002008032128514056,0.05542424605074198,0.435,52/200,21.24%,CDKN2A;MYC;TP53;H2AX;NME1;TK1;NOP56;CDK4;JPT1;AURKB;MXD3;CDC25B;SNRPB;UBE2S;MCM2;ASF1B;MCM7;PA2G4;DDX39A;RNASEH2A;SUV39H1;BIRC5;POLA2;RPA2;POLD2;POLD1;TIMELESS;CDCA3;CENPM;SSRP1;HMGB2;WDR90;RAN;CCNB2;CDC20;MCM5;PLK1;RPA3;PTTG1;MYBL2;NUDT21;PHF5A;KPNA2;POP7;UNG;DUT;CKS2;CKS1B;ESPL1;RFC2;RPA1;PCNA
prerank,Reactome_2022__Syndecan Interactions R-HSA-3000170,0.4870646663155276,1.4301180498380277,0.0907258064516129,0.2581548279967156,1.0,9/18,17.38%,ITGA6;SDC3;VTN;CASK;PRKCA;ITGB4;ITGB1;SDC1;TGFB1
prerank,Reactome_2022__Constitutive Signaling By EGFRvIII R-HSA-5637810,0.5256575420583178,1.429319464612926,0.08057851239669421,0.25751397578388413,1.0,3/14,7.62%,EGFR;NRAS;SOS1
prerank,Reactome_2022__Regulation Of KIT Signaling R-HSA-1433559,0.5154748029708796,1.4292971101474732,0.0821917808219178,0.255791137493546,1.0,7/14,18.92%,SRC;PRKCA;SOCS6;SOS1;LYN;YES1;SH2B3
prerank,Reactome_2022__Signaling By KIT In Disease R-HSA-9669938,0.5107451819141708,1.427876668278241,0.08481262327416174,0.2562154548430041,1.0,7/15,17.81%,SRC;NRAS;SOS1;PIK3R3;LYN;STAT1;YES1
prerank,Reactome_2022__G1/S DNA Damage Checkpoints R-HSA-69615,-0.36031035938980094,-1.426018138338644,0.03232323232323232,0.258470812300618,1.0,26/63,24.15%,CDKN2A;TP53;PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;ZNF385A;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1;CDKN1B
prerank,Reactome_2022__Regulation Of TNFR1 Signaling R-HSA-5357905,-0.40717824678144754,-1.4226205973531372,0.0507399577167019,0.2618673762844721,1.0,10/34,14.24%,RBCK1;RACK1;SHARPIN;UBB;RNF31;TRADD;SPPL2B;FADD;TNFRSF1A;UBC
prerank,Reactome_2022__Telomere C-strand (Lagging Strand) Synthesis R-HSA-174417,-0.404499488777767,-1.421246264986406,0.03968253968253968,0.2620786533573805,1.0,14/33,21.24%,POLD4;TINF2;CTC1;POLA2;POLD2;ACD;POLD1;CHTF8;FEN1;RPA3;STN1;TERF2;RFC2;PCNA
prerank,Reactome_2022__VEGFA-VEGFR2 Pathway R-HSA-4420097,0.3445972101052902,1.4202688410790894,0.032,0.26627441023079923,1.0,25/79,15.54%,PXDN;SRC;ELMO1;VEGFA;ITPR3;CDH5;AHCYL1;PKN2;PRKCA;CDC42;VAV3;NRAS;CTNNB1;MAPK11;WASF3;ARHGEF7;SPHK1;RICTOR;NCKAP1;ROCK1;ABI1;PRKCD;ROCK2;SHC2;RHOA
prerank,Reactome_2022__FCERI Mediated MAPK Activation R-HSA-2871796,0.4516658218989929,1.420169604629524,0.0707070707070707,0.2645627579069712,1.0,9/24,19.23%,PKN2;VAV3;MAPK9;NRAS;SOS1;LYN;MAP2K4;PLCG2;MAPK1
prerank,Reactome_2022__S Phase R-HSA-69242,-0.30757404362652135,-1.4196144446606358,0.012145748987854251,0.26292457187967355,1.0,39/157,15.38%,MYC;CDT1;PSMB10;CDK4;PSMB8;PSME1;CDC25B;E2F4;UBE2S;POLD4;MAX;UBB;AKT2;PSMB9;PSMF1;PSME3;ANAPC11;MCM7;PSME2;CDCA5;ANAPC2;PSMD2;POLA2;POLD2;UBE2C;POLD1;PSMB7;FZR1;ANAPC15;AKT1;GINS2;FEN1;PSMB6;MCM5;PSMD13;UBC;POLE3;RPA3;PSMC3
prerank,MSigDB_Hallmark_2020__UV Response Dn,0.31789918797969424,1.418186274957696,0.022222222222222223,0.1014047096992709,0.508,28/120,12.87%,KCNMA1;LAMC1;ATP2B4;DDAH1;PTPN21;FHL2;COL5A2;MET;ADGRL2;APBB2;MAP1B;TJP1;PRKCA;SYNJ2;PLPP3;DYRK1A;FZD2;FBLN5;PRKAR2B;PIK3R3;COL1A1;ATXN1;PHF3;CDK13;ACVR2A;ATRX;GRK5;BHLHE40
prerank,MSigDB_Hallmark_2020__Complement,0.31485862843025036,1.4171967118142315,0.02012072434607646,0.0925076207283812,0.512,38/126,18.92%,TIMP2;COL4A2;S100A13;LRP1;SRC;CTSL;ME1;DOCK9;ADAM9;DUSP6;CTSH;GNAI3;DOCK4;HSPA5;CD46;S100A9;LAMP2;LAP3;F7;USP16;TIMP1;MAFF;PRDM4;LYN;MMP15;PDGFB;CTSV;LTA4H;PRKCD;TMPRSS6;DYRK2;KIF2A;CBLB;LGMN;USP14;PCLO;DGKH;SH2B3
prerank,Reactome_2022__Transport To Golgi And Subsequent Modification R-HSA-948021,0.30754059330284006,1.416720601295295,0.009765625,0.2684147616405068,1.0,38/145,14.51%,MGAT4A;FUT3;MAN1C1;ARFGAP3;MAN1A2;MIA3;LMAN1;SEC23IP;MGAT5;SEC24A;SEC24D;FUCA1;TMED2;SEC22B;SEC23A;RAB1A;NAPG;SPTBN1;COG3;TRAPPC10;COG5;USO1;ARCN1;SPTBN2;DYNC1I2;DYNC1LI1;GOSR1;COPB2;GOLGB1;B4GALT5;DCTN6;CAPZA1;ARF4;B4GALT4;COG6;NSF;MAN2A1;MCFD2
prerank,Reactome_2022__G1/S Transition R-HSA-69206,-0.31342949186609914,-1.4124533722172017,0.01646090534979424,0.2722508096706494,1.0,43/126,24.15%,MYC;CDT1;PSMB10;TK1;CDK4;PSMB8;PSME1;E2F4;MAX;UBB;AKT2;PSMB9;PSMF1;PSME3;TYMS;MCM7;PSME2;PSMD2;POLA2;PSMB7;AKT1;PSMB6;MCM5;PSMD13;UBC;POLE3;RPA3;PPP2R3B;PSMC3;PPP2R1A;PSMB3;PSMB1;PSMD8;CKS1B;PSMD9;PCNA;ORC6;PSMC5;PSMC4;PSMA7;PSMA1;LIN52;CDKN1B
prerank,Reactome_2022__Cleavage Of Damaged Pyrimidine R-HSA-110329,-0.41883423915148266,-1.412015458854767,0.055327868852459015,0.270918989032278,1.0,17/31,31.91%,H2AX;H2BC12;OGG1;TINF2;H2AJ;ACD;H2AC6;H2BC21;UNG;TERF2;H2BC11;SMUG1;H2BC5;TERF2IP;NEIL3;H2AC7;H2BC15
prerank,Reactome_2022__FCGR3A-mediated Phagocytosis R-HSA-9664422,0.3775630812720363,1.4119805365111238,0.05058365758754864,0.27393705106883703,1.0,19/49,19.23%,MYO10;SRC;ELMO1;MYO5A;ACTR2;ARPC5;CDC42;VAV3;WIPF1;LYN;WASF3;WASL;ACTR3;NCKAP1;ABI1;ARPC3;PTK2;YES1;MAPK1
prerank,Reactome_2022__Vif-mediated Degradation Of APOBEC3G R-HSA-180585,-0.368089325019634,-1.4116255250015262,0.05961538461538462,0.26956470349570316,1.0,23/50,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;PSMB6;PSMD13;UBC;PSMC3;PSMB3;ELOB;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__CDK-mediated Phosphorylation And Removal Of Cdc6 R-HSA-69017,-0.35130731052709496,-1.4114660928102483,0.03359683794466403,0.26782666749119594,1.0,28/69,23.47%,PSMB10;PSMB8;PSME1;UBE2S;UBB;PSMB9;PSMF1;PSME3;ANAPC11;PSME2;ANAPC2;PSMD2;UBE2C;PSMB7;FZR1;ANAPC15;PSMB6;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Activation Of APC/C And APC/C:Cdc20 Mediated Degradation Of Mitotic Proteins R-HSA-176814,-0.3465021752719962,-1.4110977952989179,0.030360531309297913,0.2663555599796696,1.0,30/73,23.47%,PSMB10;PSMB8;PSME1;UBE2S;UBB;PSMB9;PSMF1;PSME3;ANAPC11;PSME2;ANAPC2;PSMD2;UBE2C;PSMB7;ANAPC15;PSMB6;CDC20;PSMD13;UBC;PLK1;PTTG1;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__PKA Activation R-HSA-163615,0.5217030664484326,1.4110541940166608,0.09578544061302682,0.27368168105757773,1.0,5/14,8.56%,NBEA;ADCY1;PRKCA;ADCY5;PRKAR2B
prerank,Reactome_2022__Transcriptional Regulation Of Granulopoiesis R-HSA-9616222,-0.3933748756036208,-1.4086369622204884,0.05656565656565657,0.2682450540625297,1.0,13/42,21.31%,MYC;H2AX;RARA;CDK4;H2BC12;CEBPB;H2AJ;GATA2;PML;H2AC6;H2BC21;LEF1;H2BC11
prerank,Reactome_2022__RMTs Methylate Histone Arginines R-HSA-3214858,-0.4008411653927668,-1.4066127145838816,0.052083333333333336,0.26968544849086207,1.0,14/38,18.25%,RPS2;H2AX;CDK4;WDR5;SMARCD1;COPRS;H2AJ;ACTL6A;PRMT5;PRMT7;PRMT1;H2AC6;CARM1;H2AC25
prerank,Reactome_2022__TP53 Regulates Transcription Of Genes Involved In G2 Cell Cycle Arrest R-HSA-6804114,-0.47232378373943024,-1.4058874665593886,0.0873015873015873,0.2689760462592101,1.0,8/18,21.24%,TP53;E2F4;CDC25C;PRMT1;BAX;CARM1;ZNF385A;PCNA
prerank,Reactome_2022__Processing Of SMDT1 R-HSA-8949664,-0.5056170862086409,-1.4046278121727527,0.08206106870229007,0.2688404676086634,1.0,8/15,22.42%,STOML2;PHB2;SPG7;PARL;PMPCA;SMDT1;PHB1;MICU1
prerank,Reactome_2022__SLC-mediated Transmembrane Transport R-HSA-425407,0.3116008961869711,1.4001335331709754,0.023554603854389723,0.2905255512443049,1.0,32/137,15.02%,SLC44A4;SLC39A4;SLC45A3;SLC16A3;SLC30A3;SLC8B1;SLC9A7;SLC30A7;SLC25A18;SLC12A2;APOD;SLC5A3;SLC35D1;SLC6A11;SLC35A1;SLC31A1;SLC44A5;SLC38A3;SLCO3A1;SLC22A15;SLC35A3;SLC41A1;SLC30A5;SLC12A3;SLC41A2;SLC7A11;AHCYL2;SLC17A5;SLC9A4;SLC30A6;SLC7A8;SLC4A8
prerank,Reactome_2022__Protein Methylation R-HSA-8876725,-0.4760725629913458,-1.3990717516537816,0.0718562874251497,0.2758653674735091,1.0,5/17,20.89%,RPS2;EEF2;EEF1A1;VCP;ETFB
prerank,Reactome_2022__Acyl Chain Remodelling Of PS R-HSA-1482801,-0.5124107824410669,-1.397850473542065,0.10128913443830571,0.27623321129218714,1.0,6/13,24.32%,PLAAT3;OSBPL5;MBOAT1;PLA2G5;LPCAT4;PLA2G4F
prerank,Reactome_2022__Neurotransmitter Receptors And Postsynaptic Signal Transmission R-HSA-112314,0.3207812363908766,1.3964509057716052,0.02663934426229508,0.2952146382406793,1.0,23/102,10.96%,PPM1E;NBEA;SRC;MYO6;ADCY1;TSPAN7;NCALD;PRKAA2;KCNJ6;GNAI3;PRKX;CASK;PRKCA;PLCB1;GNG4;NRAS;GNAL;ADCY5;PRKAR2B;GNG12;MPP2;GABRG3;ARHGEF7
prerank,Reactome_2022__RNA Polymerase I Promoter Opening R-HSA-73728,-0.46692447232998774,-1.394891816102645,0.096,0.27916618504218144,1.0,9/19,31.91%,H2AX;H2BC12;H2AJ;H2AC6;H2BC21;H2BC11;H2BC5;H2AC7;H2BC15
prerank,Reactome_2022__Diseases Associated With TLR Signaling Cascade R-HSA-5602358,0.46560457378264386,1.393821206186984,0.09302325581395349,0.29758365260252223,1.0,5/19,19.01%,S100A1;S100A9;S100A8;CHUK;HMGB1
prerank,Reactome_2022__SCF-beta-TrCP Mediated Degradation Of Emi1 R-HSA-174113,-0.36001800851615096,-1.393415584914394,0.0546875,0.2795455518898072,1.0,24/52,23.47%,PSMB10;PSMB8;PSME1;UBB;PSMB9;PSMF1;PSME3;PSME2;PSMD2;PSMB7;FZR1;PSMB6;CDC20;PSMD13;UBC;PSMC3;PSMB3;PSMB1;PSMD8;PSMD9;PSMC5;PSMC4;PSMA7;PSMA1
prerank,Reactome_2022__Signaling By Receptor Tyrosine Kinases R-HSA-9006934,0.27281624259969744,1.3930022428308428,0.002036659877800407,0.29714056421806734,1.0,105/385,19.37%,IGF2;EGFR;COL4A2;TNS4;MST1R;DUSP4;LAMC1;COL4A1;LAMC2;FURIN;PXDN;SHC3;FGFR3;SRC;SPRED1;ELMO1;VEGFA;DOCK7;ITPR3;CDH5;COL6A2;CLTC;IRS2;DUSP6;GALNT3;AHCYL1;SPRED2;PKN2;PRKCA;HDAC2;CDC42;VAV3;TIAM1;STAM2;TNS3;NRAS;STK4;ATP6V0A4;LAMB3;CTNNB1;PPP2R1B;SOCS6;SOS1;RAP1A;PIK3R3;ATP6V1E1;TIA1;MAPK11;INSR;VEGFB;PTPN11;ADAM17;BCL11B;LYN;ADORA2A;YWHAB;SPRY1;ITGB1;WASF3;HIF1A;PDGFB;GABRG3;HDAC1;ARHGEF7;STAM;TIAL1;POLR2B;ADAM10;PIK3C3;SPHK1;RANBP9;HGFAC;RICTOR;EP300;FGFR2;STAT1;NCKAP1;ROCK1;ABI1;GTF2F2;ESR1;FGFR4;PRKCD;SGK1;ROCK2;SHC2;LAMA5;RHOA;PCSK6;PTPN12;ID2;COL6A1;PTPN3;PTK2;RNMT;POLR2D;YES1;LAMB1;TCF12;NCOR1;SH2B3;RALA;EPS15;MAPK1;RPS6KA5
prerank,Reactome_2022__Termination Of Translesion DNA Synthesis R-HSA-5656169,-0.41393991568491206,-1.392803686109299,0.05894308943089431,0.2787461575045119,1.0,12/30,25.21%,POLD4;UBB;POLD2;POLD1;UBC;POLE3;RPA3;RFC2;PCNA;ISG15;RFC5;POLE
