priority_rank,priority_tier_number,priority_tier,cross_signature_consistency_score,pert_id,pert_iname,ATLAS_SIG_A_TOP150,ATLAS_SIG_B_TOP100,ATLAS_SIG_B_TOP150,n_signatures,n_negative,n_strong_negative,mean_tau,median_tau,minimum_tau,strong_negative_threshold,consensus_rank,A_TOP150_negative,A_TOP150_strong_negative,B_TOP100_negative,B_TOP100_strong_negative,B_TOP150_negative,B_TOP150_strong_negative
1437,4,Tier 4 — Weak/single-signature,1,BRD-K95899059,LY-344864,-8.948322,0.000000,25.323082,3,1,0,5.458253,0.000000,-8.948322,-90.000000,1437,True,False,False,False,False,False
1438,4,Tier 4 — Weak/single-signature,1,BRD-K48969316,BRD-K48969316,0.000000,-2.854123,19.453611,3,1,0,5.533163,0.000000,-2.854123,-90.000000,1438,False,False,True,False,False,False
1439,4,Tier 4 — Weak/single-signature,1,BRD-K58033748,BRD-K58033748,0.000000,27.661644,-11.028691,3,1,0,5.544318,0.000000,-11.028691,-90.000000,1439,False,False,False,False,True,False
1440,4,Tier 4 — Weak/single-signature,1,BRD-A58564983,selamectin,0.000000,-15.479920,32.699722,3,1,0,5.739934,0.000000,-15.479920,-90.000000,1440,False,False,True,False,False,False
1441,4,Tier 4 — Weak/single-signature,1,BRD-K64517075,heliomycin,-7.608947,0.000000,25.152992,3,1,0,5.848015,0.000000,-7.608947,-90.000000,1441,True,False,False,False,False,False
1442,4,Tier 4 — Weak/single-signature,1,BRD-K34092021,arvanil,0.000000,-2.184637,21.746637,3,1,0,6.520667,0.000000,-2.184637,-90.000000,1442,False,False,True,False,False,False
1443,4,Tier 4 — Weak/single-signature,1,BRD-K99595596,salsolinol,0.000000,22.523087,-2.748414,3,1,0,6.591558,0.000000,-2.748414,-90.000000,1443,False,False,False,False,True,False
1444,4,Tier 4 — Weak/single-signature,1,BRD-K34508425,KU-C103898N,0.000000,-3.911205,24.148716,3,1,0,6.745837,0.000000,-3.911205,-90.000000,1444,False,False,True,False,False,False
1445,4,Tier 4 — Weak/single-signature,1,BRD-K13571841,pepstatin,0.000000,23.983522,-2.959831,3,1,0,7.007897,0.000000,-2.959831,-90.000000,1445,False,False,False,False,True,False
1446,4,Tier 4 — Weak/single-signature,1,BRD-K29673530,hypericin,0.000000,-7.137075,29.471272,3,1,0,7.444732,0.000000,-7.137075,-90.000000,1446,False,False,True,False,False,False
1447,4,Tier 4 — Weak/single-signature,1,BRD-K75295174,alisertib,0.000000,-16.137636,39.169834,3,1,0,7.677399,0.000000,-16.137636,-90.000000,1447,False,False,True,False,False,False
1448,4,Tier 4 — Weak/single-signature,1,BRD-K12539581,nocodazole,0.000000,-25.553284,50.827618,3,1,0,8.424778,0.000000,-25.553284,-90.000000,1448,False,False,True,False,False,False
1449,4,Tier 4 — Weak/single-signature,1,BRD-A96485169,EBPC,0.000000,-9.020437,35.502323,3,1,0,8.827295,0.000000,-9.020437,-90.000000,1449,False,False,True,False,False,False
1450,4,Tier 4 — Weak/single-signature,1,BRD-K94270326,ecopipam,0.000000,-17.089115,44.737328,3,1,0,9.216071,0.000000,-17.089115,-90.000000,1450,False,False,True,False,False,False
1451,4,Tier 4 — Weak/single-signature,1,BRD-K65331431,retinyl-acetate,0.000000,34.044327,-2.501762,3,1,0,10.514188,0.000000,-2.501762,-90.000000,1451,False,False,False,False,True,False
1452,4,Tier 4 — Weak/single-signature,1,BRD-K19796430,sonidegib,0.000000,63.261080,-29.971554,3,1,0,11.096509,0.000000,-29.971554,-90.000000,1452,False,False,False,False,True,False
1453,4,Tier 4 — Weak/single-signature,1,BRD-K82357231,desloratadine,0.000000,72.910324,-37.398373,3,1,0,11.837317,0.000000,-37.398373,-90.000000,1453,False,False,False,False,True,False
1454,4,Tier 4 — Weak/single-signature,1,BRD-K78431006,crizotinib,0.000000,42.710670,-4.016913,3,1,0,12.897919,0.000000,-4.016913,-90.000000,1454,False,False,False,False,True,False
1455,4,Tier 4 — Weak/single-signature,1,BRD-K59753975,vindesine,0.000000,-15.930811,60.449470,3,1,0,14.839553,0.000000,-15.930811,-90.000000,1455,False,False,True,False,False,False
1456,4,Tier 4 — Weak/single-signature,1,BRD-K15600710,obatoclax,0.000000,-4.792107,67.091880,3,1,0,20.766591,0.000000,-4.792107,-90.000000,1456,False,False,True,False,False,False
1457,4,Tier 4 — Weak/single-signature,1,BRD-K73978287,hydrocortisone,0.000000,82.254745,-5.074331,3,1,0,25.726805,0.000000,-5.074331,-90.000000,1457,False,False,False,False,True,False
1458,4,Tier 4 — Weak/single-signature,1,BRD-K15916496,clotrimazole,0.016222,-3.100775,11.008390,3,1,0,2.641279,0.016222,-3.100775,-90.000000,1458,False,False,True,False,False,False
1459,4,Tier 4 — Weak/single-signature,1,BRD-A34299591,budesonide,0.017249,18.258550,-4.843541,3,1,0,4.477419,0.017249,-4.843541,-90.000000,1459,False,False,False,False,True,False
1460,4,Tier 4 — Weak/single-signature,1,BRD-K90382497,GW-843682X,0.019141,-3.770261,36.643784,3,1,0,10.964221,0.019141,-3.770261,-90.000000,1460,False,False,True,False,False,False
1461,4,Tier 4 — Weak/single-signature,1,BRD-A91008255,bepridil,-7.007206,0.023172,4.694442,3,1,0,-0.763197,0.023172,-7.007206,-90.000000,1461,True,False,False,False,False,False
1462,4,Tier 4 — Weak/single-signature,1,BRD-K29458283,chlorambucil,0.025376,-1.585624,0.246653,3,1,0,-0.437865,0.025376,-1.585624,-90.000000,1462,False,False,True,False,False,False
1463,4,Tier 4 — Weak/single-signature,1,BRD-K56515112,medrysone,0.029578,24.545849,-2.075737,3,1,0,7.499897,0.029578,-2.075737,-90.000000,1463,False,False,False,False,True,False
1464,4,Tier 4 — Weak/single-signature,1,BRD-K29359156,ebselen,-1.620860,0.053614,1.867512,3,1,0,0.100089,0.053614,-1.620860,-90.000000,1464,True,False,False,False,False,False
1465,4,Tier 4 — Weak/single-signature,1,BRD-K89348303,ramipril,0.070472,-7.257779,3.347262,3,1,0,-1.280015,0.070472,-7.257779,-90.000000,1465,False,False,True,False,False,False
1466,4,Tier 4 — Weak/single-signature,1,BRD-A44133049,azasetron,0.070472,0.176180,-0.178999,3,1,0,0.022551,0.070472,-0.178999,-90.000000,1466,False,False,False,False,True,False
1467,4,Tier 4 — Weak/single-signature,1,BRD-K75699339,rizatriptan,0.070472,14.052170,-9.935852,3,1,0,1.395597,0.070472,-9.935852,-90.000000,1467,False,False,False,False,True,False
1468,4,Tier 4 — Weak/single-signature,1,BRD-K47780086,penciclovir,0.070472,-17.100494,27.624830,3,1,0,3.531603,0.070472,-17.100494,-90.000000,1468,False,False,True,False,False,False
1469,4,Tier 4 — Weak/single-signature,1,BRD-A89175223,bisoprolol,0.070472,-1.057082,15.890574,3,1,0,4.967988,0.070472,-1.057082,-90.000000,1469,False,False,True,False,False,False
1470,4,Tier 4 — Weak/single-signature,1,BRD-K14221570,benzopurpurin-4b,0.105708,-0.317125,1.148580,3,1,0,0.312388,0.105708,-0.317125,-90.000000,1470,False,False,True,False,False,False
1471,4,Tier 4 — Weak/single-signature,1,BRD-K54771420,glycocholic-acid,0.105708,-5.830721,7.168631,3,1,0,0.481206,0.105708,-5.830721,-90.000000,1471,False,False,True,False,False,False
1472,4,Tier 4 — Weak/single-signature,1,BRD-A78942461,ICI-118551,-0.053698,0.105708,1.409443,3,1,0,0.487151,0.105708,-0.053698,-90.000000,1472,True,False,False,False,False,False
1473,4,Tier 4 — Weak/single-signature,1,BRD-K04196797,oxcarbazepine,0.105708,-5.653307,21.875010,3,1,0,5.442471,0.105708,-5.653307,-90.000000,1473,False,False,True,False,False,False
1474,4,Tier 4 — Weak/single-signature,1,BRD-K38436528,imipramine,1.115131,-6.142618,0.140944,3,1,0,-1.628848,0.140944,-6.142618,-90.000000,1474,False,False,True,False,False,False
1475,4,Tier 4 — Weak/single-signature,1,BRD-A29322418,canrenoic-acid,0.140944,-6.901579,56.143830,3,1,0,16.461065,0.140944,-6.901579,-90.000000,1475,False,False,True,False,False,False
1476,4,Tier 4 — Weak/single-signature,1,BRD-K59163477,cisapride,1.832276,0.176180,-20.092932,3,1,0,-6.028158,0.176180,-20.092932,-90.000000,1476,False,False,False,False,True,False
1477,4,Tier 4 — Weak/single-signature,1,BRD-K02113016,olaparib,0.211417,4.898273,-55.336323,3,1,0,-16.742211,0.211417,-55.336323,-90.000000,1477,False,False,False,False,True,False
1478,4,Tier 4 — Weak/single-signature,1,BRD-K24023109,diltiazem,0.211417,1.557672,-0.845666,3,1,0,0.307808,0.211417,-0.845666,-90.000000,1478,False,False,False,False,True,False
1479,4,Tier 4 — Weak/single-signature,1,BRD-K62996583,lidoflazine,0.211417,-0.704722,10.291354,3,1,0,3.266016,0.211417,-0.704722,-90.000000,1479,False,False,True,False,False,False
1480,4,Tier 4 — Weak/single-signature,1,BRD-K48869804,icilin,0.281889,1.162791,-9.346495,3,1,0,-2.633939,0.281889,-9.346495,-90.000000,1480,False,False,False,False,True,False
1481,4,Tier 4 — Weak/single-signature,1,BRD-A09467419,mebeverine,0.281889,-14.946643,18.102985,3,1,0,1.146077,0.281889,-14.946643,-90.000000,1481,False,False,True,False,False,False
1482,4,Tier 4 — Weak/single-signature,1,BRD-K39965020,doconexent,0.422833,-0.387597,0.317125,3,1,0,0.117454,0.317125,-0.387597,-90.000000,1482,False,False,True,False,False,False
1483,4,Tier 4 — Weak/single-signature,1,BRD-K99922388,DPO-1,1.290749,-0.669486,0.317125,3,1,0,0.312796,0.317125,-0.669486,-90.000000,1483,False,False,True,False,False,False
1484,4,Tier 4 — Weak/single-signature,1,BRD-K04414442,SB-222200,0.352361,0.387597,-7.227215,3,1,0,-2.162419,0.352361,-7.227215,-90.000000,1484,False,False,False,False,True,False
1485,4,Tier 4 — Weak/single-signature,1,BRD-K30020243,aliskiren,-5.630449,0.352361,5.007267,3,1,0,-0.090274,0.352361,-5.630449,-90.000000,1485,True,False,False,False,False,False
1486,4,Tier 4 — Weak/single-signature,1,BRD-K86204871,terconazole,-0.669486,0.951374,0.352361,3,1,0,0.211416,0.352361,-0.669486,-90.000000,1486,True,False,False,False,False,False
1487,4,Tier 4 — Weak/single-signature,1,BRD-K67537649,PQ-401,0.352361,2.536998,-2.000881,3,1,0,0.296159,0.352361,-2.000881,-90.000000,1487,False,False,False,False,True,False
1488,4,Tier 4 — Weak/single-signature,1,BRD-K70327191,benzoxiquine,6.175654,-0.176180,0.352361,3,1,0,2.117278,0.352361,-0.176180,-90.000000,1488,False,False,True,False,False,False
1489,4,Tier 4 — Weak/single-signature,1,BRD-K06208435,YS-035,-0.493305,10.079624,0.352361,3,1,0,3.312893,0.352361,-0.493305,-90.000000,1489,True,False,False,False,False,False
1490,4,Tier 4 — Weak/single-signature,1,BRD-K99616396,motesanib,-3.417900,0.352361,26.551605,3,1,0,7.828689,0.352361,-3.417900,-90.000000,1490,True,False,False,False,False,False
1491,4,Tier 4 — Weak/single-signature,1,BRD-A68631409,evodiamine,0.387597,-17.494099,4.704533,3,1,0,-4.133990,0.387597,-17.494099,-90.000000,1491,False,False,True,False,False,False
1492,4,Tier 4 — Weak/single-signature,1,BRD-K87947369,tozasertib,0.387597,3.372581,-10.030971,3,1,0,-2.090265,0.387597,-10.030971,-90.000000,1492,False,False,False,False,True,False
1493,4,Tier 4 — Weak/single-signature,1,BRD-K04046242,equilin,-0.070472,1.338971,0.387597,3,1,0,0.552032,0.387597,-0.070472,-90.000000,1493,True,False,False,False,False,False
1494,4,Tier 4 — Weak/single-signature,1,BRD-K99696746,fatostatin,-14.161438,0.387597,17.462090,3,1,0,1.229416,0.387597,-14.161438,-90.000000,1494,True,False,False,False,False,False
1495,4,Tier 4 — Weak/single-signature,1,BRD-K39256324,rottlerin,0.387597,9.358685,-5.517729,3,1,0,1.409518,0.387597,-5.517729,-90.000000,1495,False,False,False,False,True,False
1496,4,Tier 4 — Weak/single-signature,1,BRD-K89839824,raltitrexed,-0.211417,0.387597,23.238321,3,1,0,7.804834,0.387597,-0.211417,-90.000000,1496,True,False,False,False,False,False
1497,4,Tier 4 — Weak/single-signature,1,BRD-K09132007,D-4476,-8.431952,0.422833,4.904160,3,1,0,-1.034986,0.422833,-8.431952,-90.000000,1497,True,False,False,False,False,False
1498,4,Tier 4 — Weak/single-signature,1,BRD-K59273480,propentofylline,0.455597,-1.620860,0.669486,3,1,0,-0.165259,0.455597,-1.620860,-90.000000,1498,False,False,True,False,False,False
1499,4,Tier 4 — Weak/single-signature,1,BRD-K28346421,rifapentine,16.168526,-51.404182,0.493305,3,1,0,-11.580784,0.493305,-51.404182,-90.000000,1499,False,False,True,False,False,False
1500,4,Tier 4 — Weak/single-signature,1,BRD-K06159959,CCMQ,2.431290,-5.463077,0.493305,3,1,0,-0.846161,0.493305,-5.463077,-90.000000,1500,False,False,True,False,False,False
1501,4,Tier 4 — Weak/single-signature,1,BRD-K59753853,MDL-29951,-6.848721,0.528541,4.960658,3,1,0,-0.453174,0.528541,-6.848721,-90.000000,1501,True,False,False,False,False,False
1502,4,Tier 4 — Weak/single-signature,1,BRD-A66435872,HTMT,-0.563777,3.352843,0.528541,3,1,0,1.105869,0.528541,-0.563777,-90.000000,1502,True,False,False,False,False,False
1503,4,Tier 4 — Weak/single-signature,1,BRD-K02637541,celecoxib,-0.070472,0.528541,5.673715,3,1,0,2.043928,0.528541,-0.070472,-90.000000,1503,True,False,False,False,False,False
1504,4,Tier 4 — Weak/single-signature,1,BRD-K20168484,BRD-K20168484,0.528541,-10.840423,19.762638,3,1,0,3.150252,0.528541,-10.840423,-90.000000,1504,False,False,True,False,False,False
1505,4,Tier 4 — Weak/single-signature,1,BRD-K47639036,flavoxate,-0.704722,0.563777,0.739958,3,1,0,0.199671,0.563777,-0.704722,-90.000000,1505,True,False,False,False,False,False
1506,4,Tier 4 — Weak/single-signature,1,BRD-K73397362,purmorphamine,-0.025347,0.563777,3.864399,3,1,0,1.467610,0.563777,-0.025347,-90.000000,1506,True,False,False,False,False,False
1507,4,Tier 4 — Weak/single-signature,1,BRD-K63165456,norcyclobenzaprine,-0.458069,0.637074,0.599013,3,1,0,0.259339,0.599013,-0.458069,-90.000000,1507,True,False,False,False,False,False
1508,4,Tier 4 — Weak/single-signature,1,BRD-A90490067,fulvestrant,5.432397,-10.816460,0.634249,3,1,0,-1.583271,0.634249,-10.816460,-90.000000,1508,False,False,True,False,False,False
1509,4,Tier 4 — Weak/single-signature,1,BRD-A75402480,deoxycorticosterone-acetate,0.634249,-4.193094,2.117364,3,1,0,-0.480493,0.634249,-4.193094,-90.000000,1509,False,False,True,False,False,False
1510,4,Tier 4 — Weak/single-signature,1,BRD-K65639003,icariin,0.634249,-3.629316,3.417900,3,1,0,0.140944,0.634249,-3.629316,-90.000000,1510,False,False,True,False,False,False
1511,4,Tier 4 — Weak/single-signature,1,BRD-K28360340,TW-37,1.374207,0.634249,-1.105732,3,1,0,0.300908,0.634249,-1.105732,-90.000000,1511,False,False,False,False,True,False
1512,4,Tier 4 — Weak/single-signature,1,BRD-K39188321,betamethasone,0.669486,3.210192,-12.594698,3,1,0,-2.905007,0.669486,-12.594698,-90.000000,1512,False,False,False,False,True,False
1513,4,Tier 4 — Weak/single-signature,1,BRD-K68264559,brimonidine,0.700863,7.489916,-0.916138,3,1,0,2.424881,0.700863,-0.916138,-90.000000,1513,False,False,False,False,True,False
1514,4,Tier 4 — Weak/single-signature,1,BRD-A79226577,tropisetron,0.704722,-2.078929,14.397940,3,1,0,4.341244,0.704722,-2.078929,-90.000000,1514,False,False,True,False,False,False
1515,4,Tier 4 — Weak/single-signature,1,BRD-K68437527,EMF-BCA1-60,0.704722,-1.726568,21.967512,3,1,0,6.981889,0.704722,-1.726568,-90.000000,1515,False,False,True,False,False,False
1516,4,Tier 4 — Weak/single-signature,1,BRD-K82823804,PD-407824,0.724613,5.561493,-19.673882,3,1,0,-4.462592,0.724613,-19.673882,-90.000000,1516,False,False,False,False,True,False
1517,4,Tier 4 — Weak/single-signature,1,BRD-K89125793,tinidazole,-0.246653,13.437777,0.810430,3,1,0,4.667185,0.810430,-0.246653,-90.000000,1517,True,False,False,False,False,False
1518,4,Tier 4 — Weak/single-signature,1,BRD-K72034655,peucedanin,0.842860,-21.231285,17.945147,3,1,0,-0.814426,0.842860,-21.231285,-90.000000,1518,False,False,True,False,False,False
1519,4,Tier 4 — Weak/single-signature,1,BRD-K98948170,BRD-K98948170,0.845666,-13.201563,1.409443,3,1,0,-3.648818,0.845666,-13.201563,-90.000000,1519,False,False,True,False,False,False
1520,4,Tier 4 — Weak/single-signature,1,BRD-K09397065,SR-57227A,-0.031077,0.845666,6.429102,3,1,0,2.414564,0.845666,-0.031077,-90.000000,1520,True,False,False,False,False,False
1521,4,Tier 4 — Weak/single-signature,1,BRD-A39415247,norethisterone,-0.739958,9.271772,0.845666,3,1,0,3.125827,0.845666,-0.739958,-90.000000,1521,True,False,False,False,False,False
1522,4,Tier 4 — Weak/single-signature,1,BRD-K28115081,apafant,-1.198027,0.916138,2.255109,3,1,0,0.657740,0.916138,-1.198027,-90.000000,1522,True,False,False,False,False,False
1523,4,Tier 4 — Weak/single-signature,1,BRD-K81729199,AQ-RA741,-0.458069,0.916138,4.091643,3,1,0,1.516571,0.916138,-0.458069,-90.000000,1523,True,False,False,False,False,False
1524,4,Tier 4 — Weak/single-signature,1,BRD-K03109492,NSC-663284,0.916138,40.558170,-28.849209,3,1,0,4.208366,0.916138,-28.849209,-90.000000,1524,False,False,False,False,True,False
1525,4,Tier 4 — Weak/single-signature,1,BRD-A40639672,ketorolac,0.951374,-5.214940,2.114165,3,1,0,-0.716467,0.951374,-5.214940,-90.000000,1525,False,False,True,False,False,False
1526,4,Tier 4 — Weak/single-signature,1,BRD-K33882852,ZK-93423,4.193094,-3.206483,0.951374,3,1,0,0.645995,0.951374,-3.206483,-90.000000,1526,False,False,True,False,False,False
1527,4,Tier 4 — Weak/single-signature,1,BRD-A45499626,UBP-302,-4.013208,0.986610,1.127555,3,1,0,-0.633014,0.986610,-4.013208,-90.000000,1527,True,False,False,False,False,False
1528,4,Tier 4 — Weak/single-signature,1,BRD-K04430056,7-nitroindazole,-1.268499,0.986610,3.382664,3,1,0,1.033592,0.986610,-1.268499,-90.000000,1528,True,False,False,False,False,False
1529,4,Tier 4 — Weak/single-signature,1,BRD-A24514565,warfarin,-3.558844,1.761804,1.021846,3,1,0,-0.258398,1.021846,-3.558844,-90.000000,1529,True,False,False,False,False,False
1530,4,Tier 4 — Weak/single-signature,1,BRD-K14993104,bemegride,1.637519,1.057082,-25.421564,3,1,0,-7.575654,1.057082,-25.421564,-90.000000,1530,False,False,False,False,True,False
1531,4,Tier 4 — Weak/single-signature,1,BRD-K13926615,vardenafil,1.797040,-9.402133,1.066107,3,1,0,-2.179662,1.066107,-9.402133,-90.000000,1531,False,False,True,False,False,False
1532,4,Tier 4 — Weak/single-signature,1,BRD-K93460210,lamotrigine,-1.057082,1.092318,28.744604,3,1,0,9.593280,1.092318,-1.057082,-90.000000,1532,True,False,False,False,False,False
1533,4,Tier 4 — Weak/single-signature,1,BRD-K60460488,nelfinavir,1.113658,-1.656096,9.631897,3,1,0,3.029820,1.113658,-1.656096,-90.000000,1533,False,False,True,False,False,False
1534,4,Tier 4 — Weak/single-signature,1,BRD-K99615199,medroxyprogesterone,1.116081,30.350113,-14.250969,3,1,0,5.738408,1.116081,-14.250969,-90.000000,1534,False,False,False,False,True,False
1535,4,Tier 4 — Weak/single-signature,1,BRD-A34817987,itraconazole,-0.025692,19.185194,1.135952,3,1,0,6.765151,1.135952,-0.025692,-90.000000,1535,True,False,False,False,False,False
1536,4,Tier 4 — Weak/single-signature,1,BRD-K00312224,PPT,1.162791,-10.947301,8.394334,3,1,0,-0.463392,1.162791,-10.947301,-90.000000,1536,False,False,True,False,False,False
1537,4,Tier 4 — Weak/single-signature,1,BRD-K20755323,SKI-II,-0.070472,1.162791,2.977932,3,1,0,1.356750,1.162791,-0.070472,-90.000000,1537,True,False,False,False,False,False
1538,4,Tier 4 — Weak/single-signature,1,BRD-A65671304,candesartan-cilextil,1.162791,7.694764,-2.114165,3,1,0,2.247797,1.162791,-2.114165,-90.000000,1538,False,False,False,False,True,False
1539,4,Tier 4 — Weak/single-signature,1,BRD-A98431941,ephedrine,1.189416,-8.421424,16.065302,3,1,0,2.944431,1.189416,-8.421424,-90.000000,1539,False,False,True,False,False,False
1540,4,Tier 4 — Weak/single-signature,1,BRD-K27316855,calcitriol,-2.055443,2.588621,1.198027,3,1,0,0.577068,1.198027,-2.055443,-90.000000,1540,True,False,False,False,False,False
1541,4,Tier 4 — Weak/single-signature,1,BRD-K32501161,vanoxerine,-0.023365,1.198027,2.677942,3,1,0,1.284201,1.198027,-0.023365,-90.000000,1541,True,False,False,False,False,False
1542,4,Tier 4 — Weak/single-signature,1,BRD-K71534238,GW-9508,-0.599013,2.255109,1.233263,3,1,0,0.963120,1.233263,-0.599013,-90.000000,1542,True,False,False,False,False,False
1543,4,Tier 4 — Weak/single-signature,1,BRD-K36009368,NNC-63-0532,11.975333,-0.563777,1.233263,3,1,0,4.214940,1.233263,-0.563777,-90.000000,1543,False,False,True,False,False,False
1544,4,Tier 4 — Weak/single-signature,1,BRD-K03384561,roquinimex,1.268499,4.545454,-1.867512,3,1,0,1.315480,1.268499,-1.867512,-90.000000,1544,False,False,False,False,True,False
