query,pert_id,pert_iname,pert_type,tau
ATLAS_SIG_B_TOP100,BRD-K19507340,megestrol,trt_cp,-9.69026
ATLAS_SIG_B_TOP100,BRD-K88172511,naltrexone,trt_cp,-9.665401
ATLAS_SIG_B_TOP100,BRD-K32247306,primidone,trt_cp,-9.584214
ATLAS_SIG_B_TOP100,BRD-A49358627,ciprofibrate,trt_cp,-9.461025
ATLAS_SIG_B_TOP100,BRD-A50684349,fenoldopam,trt_cp,-9.446781
ATLAS_SIG_B_TOP100,BRD-A44008656,doxylamine,trt_cp,-9.44327
ATLAS_SIG_B_TOP100,BRD-A79903587,tegafur,trt_cp,-9.430094
ATLAS_SIG_B_TOP100,BRD-K13926615,vardenafil,trt_cp,-9.402133
ATLAS_SIG_B_TOP100,BRD-K68332390,ponalrestat,trt_cp,-9.385057
ATLAS_SIG_B_TOP100,BRD-K60640630,mometasone,trt_cp,-9.345024
ATLAS_SIG_B_TOP100,BRD-A20239487,atenolol-(+/-),trt_cp,-9.315193
ATLAS_SIG_B_TOP100,BRD-A85234536,N6-cyclopentyladenosine,trt_cp,-9.297014
ATLAS_SIG_B_TOP100,BRD-A85025557,NCS-382,trt_cp,-9.261505
ATLAS_SIG_B_TOP100,BRD-A22844106,tenoxicam,trt_cp,-9.191566
ATLAS_SIG_B_TOP100,BRD-K13533483,cyclosporin-a,trt_cp,-9.13694
ATLAS_SIG_B_TOP100,BRD-K10916986,vinorelbine,trt_cp,-9.126145
ATLAS_SIG_B_TOP100,BRD-K11163873,phenanthridone,trt_cp,-9.116441
ATLAS_SIG_B_TOP100,BRD-A60197193,amisulpride,trt_cp,-9.104758
ATLAS_SIG_B_TOP100,BRD-K38323065,phenacetin,trt_cp,-9.10265
ATLAS_SIG_B_TOP100,BRD-K86003836,flubendazole,trt_cp,-9.055673
ATLAS_SIG_B_TOP100,BRD-A96485169,EBPC,trt_cp,-9.020437
ATLAS_SIG_B_TOP100,BRD-K94080537,diethyltoluamide,trt_cp,-8.973661
ATLAS_SIG_B_TOP100,BRD-K25875056,SC-9,trt_cp,-8.954013
ATLAS_SIG_B_TOP100,BRD-K39915878,loxapine,trt_cp,-8.951166
ATLAS_SIG_B_TOP100,BRD-K27351809,nomegestrol-acetate,trt_cp,-8.865608
ATLAS_SIG_B_TOP100,BRD-K61691971,avrainvillamide-analog-1,trt_cp,-8.85436
ATLAS_SIG_B_TOP100,BRD-A31204924,mitotane,trt_cp,-8.799133
ATLAS_SIG_B_TOP100,BRD-K49810818,sorafenib,trt_cp,-8.791127
ATLAS_SIG_B_TOP100,BRD-A03216249,mepivacaine,trt_cp,-8.787447
ATLAS_SIG_B_TOP100,BRD-K24675965,LY-288513,trt_cp,-8.642786
ATLAS_SIG_B_TOP100,BRD-K31268420,NSC-693868,trt_cp,-8.627221
ATLAS_SIG_B_TOP100,BRD-A22769835,homochlorcyclizine,trt_cp,-8.586811
ATLAS_SIG_B_TOP100,BRD-K85925969,zalcitabine,trt_cp,-8.5609045
ATLAS_SIG_B_TOP100,BRD-K72541103,JAK3-inhibitor-I,trt_cp,-8.558803
ATLAS_SIG_B_TOP100,BRD-K71103788,duloxetine,trt_cp,-8.550344
ATLAS_SIG_B_TOP100,BRD-A94756469,digoxin,trt_cp,-8.538326
ATLAS_SIG_B_TOP100,BRD-K52512893,SC-19220,trt_cp,-8.532842
ATLAS_SIG_B_TOP100,BRD-K25591257,resveratrol,trt_cp,-8.473719
ATLAS_SIG_B_TOP100,BRD-A43930669,L-368899,trt_cp,-8.432404
ATLAS_SIG_B_TOP100,BRD-A98431941,ephedrine,trt_cp,-8.421424
ATLAS_SIG_B_TOP100,BRD-K61993165,niacin,trt_cp,-8.392063
ATLAS_SIG_B_TOP100,BRD-K75430629,BRD-K75430629,trt_cp,-8.345327
ATLAS_SIG_B_TOP100,BRD-K63979671,etifenin,trt_cp,-8.261377
ATLAS_SIG_B_TOP100,BRD-K91781484,BRD-K91781484,trt_cp,-8.247793
ATLAS_SIG_B_TOP100,BRD-K13032584,procarbazine,trt_cp,-8.236534
ATLAS_SIG_B_TOP100,BRD-K51223576,AG-99,trt_cp,-8.220812
ATLAS_SIG_B_TOP100,BRD-K55301415,abiraterone,trt_cp,-8.215973
ATLAS_SIG_B_TOP100,BRD-K72166146,dihydroergotamine,trt_cp,-8.139535
ATLAS_SIG_B_TOP100,BRD-K08589866,linsitinib,trt_cp,-8.0673485
ATLAS_SIG_B_TOP100,BRD-K91733562,secoisolariciresinol,trt_cp,-8.029334
ATLAS_SIG_B_TOP100,BRD-K31283835,tofacitinib,trt_cp,-7.9641037
ATLAS_SIG_B_TOP100,BRD-A26097136,bulleyaconitine-a,trt_cp,-7.95718
ATLAS_SIG_B_TOP100,BRD-K81376179,TCS-359,trt_cp,-7.917778
ATLAS_SIG_B_TOP100,BRD-A93424738,dexamethasone-acetate,trt_cp,-7.840644
ATLAS_SIG_B_TOP100,BRD-A26095496,clobetasol,trt_cp,-7.836043
ATLAS_SIG_B_TOP100,BRD-K47679368,bromfenac,trt_cp,-7.827222
ATLAS_SIG_B_TOP100,BRD-A96897502,U-74389F,trt_cp,-7.8025246
ATLAS_SIG_B_TOP100,BRD-K80348542,cephaeline,trt_cp,-7.716702
ATLAS_SIG_B_TOP100,BRD-A02759312,betaxolol,trt_cp,-7.713075
ATLAS_SIG_B_TOP100,BRD-K27141178,SB-203186,trt_cp,-7.7036543
ATLAS_SIG_B_TOP100,BRD-A36707673,hydroxycholesterol,trt_cp,-7.6238756
ATLAS_SIG_B_TOP100,BRD-A17428743,BW-723C86,trt_cp,-7.559899
ATLAS_SIG_B_TOP100,BRD-A37776212,ICI-204448,trt_cp,-7.4995956
ATLAS_SIG_B_TOP100,BRD-K01902415,pirinixic-acid,trt_cp,-7.326778
ATLAS_SIG_B_TOP100,BRD-K08132273,tyrphostin,trt_cp,-7.271594
ATLAS_SIG_B_TOP100,BRD-K56334280,amonafide,trt_cp,-7.2586327
ATLAS_SIG_B_TOP100,BRD-K89348303,ramipril,trt_cp,-7.257779
ATLAS_SIG_B_TOP100,BRD-K31699485,DMeOB,trt_cp,-7.233816
ATLAS_SIG_B_TOP100,BRD-A06784547,MRS-1334,trt_cp,-7.2173433
ATLAS_SIG_B_TOP100,BRD-A66559694,naltrexone,trt_cp,-7.2093034
ATLAS_SIG_B_TOP100,BRD-K04923131,GSK-3-inhibitor-IX,trt_cp,-7.1525717
ATLAS_SIG_B_TOP100,BRD-K63792901,arecaidine-but-2-ynyl-ester,trt_cp,-7.1430287
ATLAS_SIG_B_TOP100,BRD-K29673530,hypericin,trt_cp,-7.137075
ATLAS_SIG_B_TOP100,BRD-K43887077,dopamine,trt_cp,-7.117415
ATLAS_SIG_B_TOP100,BRD-K57926513,tyrphostin-AG-1295,trt_cp,-7.0790024
ATLAS_SIG_B_TOP100,BRD-K79353516,indolophenanthridine,trt_cp,-7.057286
ATLAS_SIG_B_TOP100,BRD-K22631935,neurodazine,trt_cp,-7.01198
ATLAS_SIG_B_TOP100,BRD-K09186807,KIN001-244,trt_cp,-7.0037594
ATLAS_SIG_B_TOP100,BRD-K04993501,cefixime,trt_cp,-6.9634404
ATLAS_SIG_B_TOP100,BRD-K46317332,proadifen,trt_cp,-6.953239
ATLAS_SIG_B_TOP100,BRD-A13188892,doxazosin,trt_cp,-6.941491
ATLAS_SIG_B_TOP100,BRD-K73991644,isoquercetin,trt_cp,-6.934295
ATLAS_SIG_B_TOP100,BRD-A29322418,canrenoic-acid,trt_cp,-6.9015794
ATLAS_SIG_B_TOP100,BRD-K07872006,BRD-K07872006,trt_cp,-6.900154
ATLAS_SIG_B_TOP100,BRD-K79116891,proxymetacaine,trt_cp,-6.8885207
ATLAS_SIG_B_TOP100,BRD-K39983086,loteprednol,trt_cp,-6.8856583
ATLAS_SIG_B_TOP100,BRD-U82589721,HG-5-113-01,trt_cp,-6.871036
ATLAS_SIG_B_TOP100,BRD-K54708045,nTZDpa,trt_cp,-6.85211
ATLAS_SIG_B_TOP100,BRD-A08187463,racecadotril,trt_cp,-6.850915
ATLAS_SIG_B_TOP100,BRD-K76205745,losartan,trt_cp,-6.800564
ATLAS_SIG_B_TOP100,BRD-K91938660,memantine,trt_cp,-6.765328
ATLAS_SIG_B_TOP100,BRD-K26863634,BIX-01338,trt_cp,-6.661896
ATLAS_SIG_B_TOP100,BRD-K42125900,docetaxel,trt_cp,-6.6243834
ATLAS_SIG_B_TOP100,BRD-K28863208,PNU-282987,trt_cp,-6.5798984
ATLAS_SIG_B_TOP100,BRD-K49577446,flunisolide,trt_cp,-6.57012
ATLAS_SIG_B_TOP100,BRD-A36471396,biperiden,trt_cp,-6.548071
ATLAS_SIG_B_TOP100,BRD-K63151507,MNITMT,trt_cp,-6.5077696
ATLAS_SIG_B_TOP100,BRD-A25004090,erastin,trt_cp,-6.4581385
ATLAS_SIG_B_TOP100,BRD-K50417881,eticlopride,trt_cp,-6.4062457
ATLAS_SIG_B_TOP100,BRD-K29733039,deforolimus,trt_cp,-6.4015203
ATLAS_SIG_B_TOP100,BRD-M41783010,acamprosate,trt_cp,-6.3008585
ATLAS_SIG_B_TOP100,BRD-K55748775,SCH-28080,trt_cp,-6.2940426
ATLAS_SIG_B_TOP100,BRD-A84389091,L-655708,trt_cp,-6.293643
ATLAS_SIG_B_TOP100,BRD-K09631521,thiotepa,trt_cp,-6.2659287
ATLAS_SIG_B_TOP100,BRD-A37347161,BRL-52537,trt_cp,-6.2053843
ATLAS_SIG_B_TOP100,BRD-K14693417,cinchonine,trt_cp,-6.1710615
ATLAS_SIG_B_TOP100,BRD-K38477985,malonoben,trt_cp,-6.1497946
ATLAS_SIG_B_TOP100,BRD-K38436528,imipramine,trt_cp,-6.142618
ATLAS_SIG_B_TOP100,BRD-K31542390,mycophenolic-acid,trt_cp,-6.129409
ATLAS_SIG_B_TOP100,BRD-K63954456,BRD-K63954456,trt_cp,-6.0966434
ATLAS_SIG_B_TOP100,BRD-K65417056,meprylcaine,trt_cp,-6.088875
ATLAS_SIG_B_TOP100,BRD-A38793261,BRD-A38793261,trt_cp,-5.990134
ATLAS_SIG_B_TOP100,BRD-K17110974,aristolochic-acid,trt_cp,-5.9569426
ATLAS_SIG_B_TOP100,BRD-K03557653,sappanone-a,trt_cp,-5.954838
ATLAS_SIG_B_TOP100,BRD-A02176148,tubaic-acid,trt_cp,-5.9524717
ATLAS_SIG_B_TOP100,BRD-K70881766,solanine,trt_cp,-5.9250283
ATLAS_SIG_B_TOP100,BRD-K47717570,NBQX,trt_cp,-5.914675
ATLAS_SIG_B_TOP100,BRD-A97701745,pindolol,trt_cp,-5.8882055
ATLAS_SIG_B_TOP100,BRD-K26657438,imiquimod,trt_cp,-5.8868904
ATLAS_SIG_B_TOP100,BRD-K69763916,LY-341495,trt_cp,-5.8839583
ATLAS_SIG_B_TOP100,BRD-K17894950,indirubin,trt_cp,-5.8648887
ATLAS_SIG_B_TOP100,BRD-K50214219,CS-1657,trt_cp,-5.8423367
ATLAS_SIG_B_TOP100,BRD-K54771420,glycocholic-acid,trt_cp,-5.830721
ATLAS_SIG_B_TOP100,BRD-K23369905,oxiconazole,trt_cp,-5.826497
ATLAS_SIG_B_TOP100,BRD-A42553870,L-152804,trt_cp,-5.810164
ATLAS_SIG_B_TOP100,BRD-K30816563,ranitidine,trt_cp,-5.7765346
ATLAS_SIG_B_TOP100,BRD-K33459542,ditolylguanidine,trt_cp,-5.7565956
ATLAS_SIG_B_TOP100,BRD-K82255054,propofol,trt_cp,-5.743481
ATLAS_SIG_B_TOP100,BRD-K92817986,BIX-02188,trt_cp,-5.7150655
ATLAS_SIG_B_TOP100,BRD-A18419789,etoposide,trt_cp,-5.6713047
ATLAS_SIG_B_TOP100,BRD-K04196797,oxcarbazepine,trt_cp,-5.6533065
ATLAS_SIG_B_TOP100,BRD-A22143024,estropipate,trt_cp,-5.620908
ATLAS_SIG_B_TOP100,BRD-K26947839,BRD-K26947839,trt_cp,-5.6106744
ATLAS_SIG_B_TOP100,BRD-K61951118,FG-7142,trt_cp,-5.60758
ATLAS_SIG_B_TOP100,BRD-A51829654,BRL-15572,trt_cp,-5.573511
ATLAS_SIG_B_TOP100,BRD-K06159959,CCMQ,trt_cp,-5.463077
ATLAS_SIG_B_TOP100,BRD-A78303415,hyoscyamine,trt_cp,-5.4615927
ATLAS_SIG_B_TOP100,BRD-A51714012,venlafaxine,trt_cp,-5.4251604
ATLAS_SIG_B_TOP100,BRD-K33860217,CP-94253,trt_cp,-5.3881326
ATLAS_SIG_B_TOP100,BRD-A36066264,estradiol-benzoate,trt_cp,-5.378908
ATLAS_SIG_B_TOP100,BRD-A24643465,homoharringtonine,trt_cp,-5.3558846
ATLAS_SIG_B_TOP100,BRD-K44432556,VU-0418946-1,trt_cp,-5.320648
ATLAS_SIG_B_TOP100,BRD-K95402279,geranylgeraniol,trt_cp,-5.2854123
ATLAS_SIG_B_TOP100,BRD-A71157293,fursultiamine,trt_cp,-5.2543793
ATLAS_SIG_B_TOP100,BRD-K39120595,bithionol,trt_cp,-5.2537875
ATLAS_SIG_B_TOP100,BRD-A40639672,ketorolac,trt_cp,-5.21494
ATLAS_SIG_B_TOP100,BRD-K12502280,TG-101348,trt_cp,-5.211401
ATLAS_SIG_B_TOP100,BRD-K33864865,LY-225910,trt_cp,-5.2110415
ATLAS_SIG_B_TOP100,BRD-A74907996,equol,trt_cp,-5.1926413
ATLAS_SIG_B_TOP100,BRD-K06895174,cisapride,trt_cp,-5.179704
ATLAS_SIG_B_TOP100,BRD-K06221026,DUP-697,trt_cp,-5.1787686
ATLAS_SIG_B_TOP100,BRD-K38197229,bumetanide,trt_cp,-5.144468
ATLAS_SIG_B_TOP100,BRD-K01493881,apigenin,trt_cp,-5.08757
ATLAS_SIG_B_TOP100,BRD-K19111024,clofibric-acid,trt_cp,-5.0352764
ATLAS_SIG_B_TOP100,BRD-A45333398,periplocymarin,trt_cp,-4.981249
ATLAS_SIG_B_TOP100,BRD-K60770992,pergolide,trt_cp,-4.9330516
ATLAS_SIG_B_TOP100,BRD-K81783531,VX-222,trt_cp,-4.9279847
ATLAS_SIG_B_TOP100,BRD-A92651262,nalbuphine,trt_cp,-4.863027
ATLAS_SIG_B_TOP100,BRD-K86600316,RS-79948,trt_cp,-4.8625793
ATLAS_SIG_B_TOP100,BRD-K39944607,ochratoxin-a,trt_cp,-4.7992325
ATLAS_SIG_B_TOP100,BRD-A29260609,acebutolol,trt_cp,-4.792107
ATLAS_SIG_B_TOP100,BRD-K06753942,nobiletin,trt_cp,-4.792107
ATLAS_SIG_B_TOP100,BRD-K15600710,obatoclax,trt_cp,-4.792107
ATLAS_SIG_B_TOP100,BRD-K42693031,glimepiride,trt_cp,-4.792107
ATLAS_SIG_B_TOP100,BRD-K68756823,FR-180204,trt_cp,-4.792107
ATLAS_SIG_B_TOP100,BRD-K97688263,benzamil,trt_cp,-4.7672467
ATLAS_SIG_B_TOP100,BRD-K43330982,JTE-013,trt_cp,-4.746434
ATLAS_SIG_B_TOP100,BRD-K28667793,pyrazinamide,trt_cp,-4.731605
ATLAS_SIG_B_TOP100,BRD-K47761761,PD-168077,trt_cp,-4.72563
ATLAS_SIG_B_TOP100,BRD-A77299732,salubrinal,trt_cp,-4.7219114
ATLAS_SIG_B_TOP100,BRD-K46211610,tolazoline,trt_cp,-4.721635
ATLAS_SIG_B_TOP100,BRD-K96119599,leucodin,trt_cp,-4.69934
ATLAS_SIG_B_TOP100,BRD-K14888893,minoxidil,trt_cp,-4.6735516
ATLAS_SIG_B_TOP100,BRD-K18910433,estradiol,trt_cp,-4.645367
ATLAS_SIG_B_TOP100,BRD-K79905821,gabazine,trt_cp,-4.619573
ATLAS_SIG_B_TOP100,BRD-K24240364,GYKI-52466,trt_cp,-4.5963297
ATLAS_SIG_B_TOP100,BRD-K26117720,gingerol,trt_cp,-4.582148
ATLAS_SIG_B_TOP100,BRD-K36529613,PU-H71,trt_cp,-4.580691
ATLAS_SIG_B_TOP100,BRD-A75478957,PD-166793,trt_cp,-4.580691
ATLAS_SIG_B_TOP100,BRD-K34154330,tracazolate,trt_cp,-4.580691
ATLAS_SIG_B_TOP100,BRD-K35483542,alitretinoin,trt_cp,-4.580691
ATLAS_SIG_B_TOP100,BRD-K74141488,naftifine,trt_cp,-4.5454545
ATLAS_SIG_B_TOP100,BRD-A19661776,mianserin,trt_cp,-4.5401363
ATLAS_SIG_B_TOP100,BRD-K43978949,PIT,trt_cp,-4.5027347
ATLAS_SIG_B_TOP100,BRD-K30240666,clemastine,trt_cp,-4.4968233
ATLAS_SIG_B_TOP100,BRD-K00486786,Ro-08-2750,trt_cp,-4.4397464
ATLAS_SIG_B_TOP100,BRD-A11170096,pravastatin,trt_cp,-4.40451
ATLAS_SIG_B_TOP100,BRD-A93206962,L-755507,trt_cp,-4.40451
ATLAS_SIG_B_TOP100,BRD-K74514084,pazopanib,trt_cp,-4.369274
ATLAS_SIG_B_TOP100,BRD-K31054881,BMY-7378,trt_cp,-4.3340383
ATLAS_SIG_B_TOP100,BRD-K81169441,cerivastatin,trt_cp,-4.2490215
ATLAS_SIG_B_TOP100,BRD-K64755930,etazolate,trt_cp,-4.2416816
ATLAS_SIG_B_TOP100,BRD-A75402480,deoxycorticosterone-acetate,trt_cp,-4.193094
ATLAS_SIG_B_TOP100,BRD-A72483914,spiroxatrine,trt_cp,-4.1578574
ATLAS_SIG_B_TOP100,BRD-A02481876,importazole,trt_cp,-4.139232
ATLAS_SIG_B_TOP100,BRD-K10974103,diloxanide,trt_cp,-4.115307
ATLAS_SIG_B_TOP100,BRD-K27074404,BRD-K27074404,trt_cp,-4.113632
ATLAS_SIG_B_TOP100,BRD-K06080977,eicosatetraynoic-acid,trt_cp,-4.0873857
ATLAS_SIG_B_TOP100,BRD-A43671941,oxprenolol,trt_cp,-4.0521493
ATLAS_SIG_B_TOP100,BRD-K65910366,KU-C103904N,trt_cp,-4.0521493
ATLAS_SIG_B_TOP100,BRD-K40255344,tyrphostin-A9,trt_cp,-4.0384865
ATLAS_SIG_B_TOP100,BRD-K78373679,Ro-3306,trt_cp,-4.0169134
ATLAS_SIG_B_TOP100,BRD-K48722258,dilazep,trt_cp,-4.0169134
ATLAS_SIG_B_TOP100,BRD-K00615600,AG-14361,trt_cp,-4.0169134
ATLAS_SIG_B_TOP100,BRD-K53665955,MK-5108,trt_cp,-3.9464412
ATLAS_SIG_B_TOP100,BRD-K34508425,KU-C103898N,trt_cp,-3.911205
ATLAS_SIG_B_TOP100,BRD-K28075147,biochanin-a,trt_cp,-3.8880074
ATLAS_SIG_B_TOP100,BRD-K00656370,6-aminochrysene,trt_cp,-3.8878546
ATLAS_SIG_B_TOP100,BRD-K83597974,pargyline,trt_cp,-3.864361
ATLAS_SIG_B_TOP100,BRD-K16554956,PTB1,trt_cp,-3.8553214
ATLAS_SIG_B_TOP100,BRD-K90382497,GW-843682X,trt_cp,-3.7702608
ATLAS_SIG_B_TOP100,BRD-K56745457,azauridine,trt_cp,-3.7688155
ATLAS_SIG_B_TOP100,BRD-K12932420,YM-976,trt_cp,-3.7612574
ATLAS_SIG_B_TOP100,BRD-K48932581,cetraxate,trt_cp,-3.730235
ATLAS_SIG_B_TOP100,BRD-K02992638,lamivudine,trt_cp,-3.6997886
ATLAS_SIG_B_TOP100,BRD-K48722833,iloperidone,trt_cp,-3.6997886
ATLAS_SIG_B_TOP100,BRD-A27554692,altrenogest,trt_cp,-3.6937513
ATLAS_SIG_B_TOP100,BRD-K31342827,bisindolylmaleimide,trt_cp,-3.6645525
ATLAS_SIG_B_TOP100,BRD-K65639003,icariin,trt_cp,-3.6293163
ATLAS_SIG_B_TOP100,BRD-K63606607,bufalin,trt_cp,-3.6293163
ATLAS_SIG_B_TOP100,BRD-K28578425,cilostamide,trt_cp,-3.6293163
ATLAS_SIG_B_TOP100,BRD-K57222227,indometacin,trt_cp,-3.6293163
ATLAS_SIG_B_TOP100,BRD-K55677650,CO-101244,trt_cp,-3.5940804
ATLAS_SIG_B_TOP100,BRD-K53061490,ozagrel,trt_cp,-3.5922055
ATLAS_SIG_B_TOP100,BRD-K16336526,capsaicin,trt_cp,-3.5673401
ATLAS_SIG_B_TOP100,BRD-K41713976,E-4031,trt_cp,-3.555204
ATLAS_SIG_B_TOP100,BRD-K79131256,albendazole,trt_cp,-3.5158231
ATLAS_SIG_B_TOP100,BRD-K34170797,fexaramine,trt_cp,-3.5004375
ATLAS_SIG_B_TOP100,BRD-K40619305,larixinic-acid,trt_cp,-3.488372
ATLAS_SIG_B_TOP100,BRD-K62810658,PD-98059,trt_cp,-3.488372
ATLAS_SIG_B_TOP100,BRD-K71726959,BRD-K71726959,trt_cp,-3.488372
ATLAS_SIG_B_TOP100,BRD-K34014345,naproxol,trt_cp,-3.488372
ATLAS_SIG_B_TOP100,BRD-K69690935,curcumin,trt_cp,-3.4722035
ATLAS_SIG_B_TOP100,BRD-K12002134,megestrol,trt_cp,-3.453136
ATLAS_SIG_B_TOP100,BRD-K68095457,palmitoylethanolamide,trt_cp,-3.453136
ATLAS_SIG_B_TOP100,BRD-A36318220,necrostatin-1,trt_cp,-3.4035156
ATLAS_SIG_B_TOP100,BRD-K52911425,GDC-0941,trt_cp,-3.3970652
ATLAS_SIG_B_TOP100,BRD-K78278890,NM-PP1,trt_cp,-3.370225
ATLAS_SIG_B_TOP100,BRD-K27305650,LY-294002,trt_cp,-3.3402944
ATLAS_SIG_B_TOP100,BRD-K67080878,milrinone,trt_cp,-3.3121917
ATLAS_SIG_B_TOP100,BRD-K44497846,enalapril,trt_cp,-3.3121917
ATLAS_SIG_B_TOP100,BRD-K82091397,SB-239063,trt_cp,-3.2842493
ATLAS_SIG_B_TOP100,BRD-K36007650,puromycin,trt_cp,-3.2639322
ATLAS_SIG_B_TOP100,BRD-K21565985,xylazine,trt_cp,-3.2430558
ATLAS_SIG_B_TOP100,BRD-K35377380,I-OMe-AG-538,trt_cp,-3.2358718
ATLAS_SIG_B_TOP100,BRD-K33882852,ZK-93423,trt_cp,-3.2064834
ATLAS_SIG_B_TOP100,BRD-A18579359,wiskostatin,trt_cp,-3.2064834
ATLAS_SIG_B_TOP100,BRD-K49448285,bisindolylmaleimide,trt_cp,-3.1465945
ATLAS_SIG_B_TOP100,BRD-K66198023,losartan,trt_cp,-3.1360114
ATLAS_SIG_B_TOP100,BRD-A92177080,betamethasone-acetate,trt_cp,-3.1333523
ATLAS_SIG_B_TOP100,BRD-K43764301,dexketoprofen,trt_cp,-3.1268454
ATLAS_SIG_B_TOP100,BRD-A26384407,chlorthalidone,trt_cp,-3.1072183
ATLAS_SIG_B_TOP100,BRD-A10355991,norketamine,trt_cp,-3.1007752
ATLAS_SIG_B_TOP100,BRD-K15916496,clotrimazole,trt_cp,-3.1007752
ATLAS_SIG_B_TOP100,BRD-A54236247,ephedrine-(racemic),trt_cp,-2.9976053
ATLAS_SIG_B_TOP100,BRD-K28453807,nitrocaramiphen,trt_cp,-2.995067
ATLAS_SIG_B_TOP100,BRD-K14807180,SB-221284,trt_cp,-2.9735186
ATLAS_SIG_B_TOP100,BRD-K00959089,thenoyltrifluoroacetone,trt_cp,-2.8561635
ATLAS_SIG_B_TOP100,BRD-K48969316,BRD-K48969316,trt_cp,-2.8541226
ATLAS_SIG_B_TOP100,BRD-K32656671,BRD-K32656671,trt_cp,-2.8541226
ATLAS_SIG_B_TOP100,BRD-K55424922,anpirtoline,trt_cp,-2.8419232
ATLAS_SIG_B_TOP100,BRD-A11609859,SB-205607,trt_cp,-2.8188865
ATLAS_SIG_B_TOP100,BRD-K43797669,genistein,trt_cp,-2.7034545
ATLAS_SIG_B_TOP100,BRD-K59197931,naproxen,trt_cp,-2.6496599
ATLAS_SIG_B_TOP100,BRD-K74195153,irsogladine,trt_cp,-2.6427062
ATLAS_SIG_B_TOP100,BRD-K64614248,salicin,trt_cp,-2.6424134
ATLAS_SIG_B_TOP100,BRD-K06593056,LE-135,trt_cp,-2.572234
ATLAS_SIG_B_TOP100,BRD-A45543382,metrizamide,trt_cp,-2.5369978
ATLAS_SIG_B_TOP100,BRD-K70505054,ranitidine,trt_cp,-2.5369978
ATLAS_SIG_B_TOP100,BRD-K14282469,LY-165163,trt_cp,-2.5248952
ATLAS_SIG_B_TOP100,BRD-K70281171,U-99194,trt_cp,-2.501762
ATLAS_SIG_B_TOP100,BRD-K43744935,tamoxifen,trt_cp,-2.501762
ATLAS_SIG_B_TOP100,BRD-A99164655,dihydrexidine,trt_cp,-2.4732924
ATLAS_SIG_B_TOP100,BRD-K88611939,aniracetam,trt_cp,-2.4509544
ATLAS_SIG_B_TOP100,BRD-A33168282,sotalol,trt_cp,-2.4312897
ATLAS_SIG_B_TOP100,BRD-K30990140,FR-122047,trt_cp,-2.3960536
ATLAS_SIG_B_TOP100,BRD-K20995441,U-54494A,trt_cp,-2.3960536
ATLAS_SIG_B_TOP100,BRD-A82371568,clofarabine,trt_cp,-2.38667
ATLAS_SIG_B_TOP100,BRD-K04111260,raclopride,trt_cp,-2.386272
ATLAS_SIG_B_TOP100,BRD-K30197592,5-methoxytryptamine,trt_cp,-2.3608174
ATLAS_SIG_B_TOP100,BRD-K61177364,NBI-27914,trt_cp,-2.3608174
ATLAS_SIG_B_TOP100,BRD-K10042277,desmethylclozapine,trt_cp,-2.3255813
ATLAS_SIG_B_TOP100,BRD-K81473089,tacrine,trt_cp,-2.3198423
ATLAS_SIG_B_TOP100,BRD-K30480208,torasemide,trt_cp,-2.3157709
ATLAS_SIG_B_TOP100,BRD-K66944906,fraxidin,trt_cp,-2.2551093
ATLAS_SIG_B_TOP100,BRD-A65280694,molindone,trt_cp,-2.2551093
ATLAS_SIG_B_TOP100,BRD-A03623303,metoprolol,trt_cp,-2.2551093
ATLAS_SIG_B_TOP100,BRD-A72703248,SKF-96365,trt_cp,-2.2320645
ATLAS_SIG_B_TOP100,BRD-A02189320,met-leu-phe,trt_cp,-2.2198732
ATLAS_SIG_B_TOP100,BRD-K34092021,arvanil,trt_cp,-2.184637
ATLAS_SIG_B_TOP100,BRD-K40901640,cinanserin,trt_cp,-2.149401
ATLAS_SIG_B_TOP100,BRD-K56614220,clofazimine,trt_cp,-2.1066644
ATLAS_SIG_B_TOP100,BRD-K64670467,JNJ-16259685,trt_cp,-2.0789287
ATLAS_SIG_B_TOP100,BRD-A79226577,tropisetron,trt_cp,-2.0789287
ATLAS_SIG_B_TOP100,BRD-A05352148,ipratropium,trt_cp,-2.0436928
ATLAS_SIG_B_TOP100,BRD-K53972329,ruxolitinib,trt_cp,-2.0182998
ATLAS_SIG_B_TOP100,BRD-K12994359,valdecoxib,trt_cp,-2.0084567
ATLAS_SIG_B_TOP100,BRD-A28856712,tetrahydrozoline,trt_cp,-2.0084567
ATLAS_SIG_B_TOP100,BRD-K67043667,altretamine,trt_cp,-2.0084567
ATLAS_SIG_B_TOP100,BRD-K87049188,fusaric-acid,trt_cp,-1.9334626
ATLAS_SIG_B_TOP100,BRD-K20920669,cromoglicic-acid,trt_cp,-1.9027485
ATLAS_SIG_B_TOP100,BRD-K30697463,desoximetasone,trt_cp,-1.9027485
ATLAS_SIG_B_TOP100,BRD-K74133369,oligomycin-a,trt_cp,-1.7970402
ATLAS_SIG_B_TOP100,BRD-K47207162,zimelidine,trt_cp,-1.784864
ATLAS_SIG_B_TOP100,BRD-K67680372,CI-966,trt_cp,-1.7618041
ATLAS_SIG_B_TOP100,BRD-A22707317,SB-205384,trt_cp,-1.7618041
ATLAS_SIG_B_TOP100,BRD-U88459701,atorvastatin,trt_cp,-1.7618041
ATLAS_SIG_B_TOP100,BRD-K14767410,SC-560,trt_cp,-1.726568
